timestamp,price,price_change,label
2025-02-04 14:03:57.983,99132.60917545018,0.0,0
2025-02-04 15:03:55.742,100160.09279025279,1027.483614802608,1
2025-02-04 16:04:10.533,99503.28222371545,-656.8105665373441,0
2025-02-04 17:01:34.919,99207.7117070122,-295.5705167032429,0
2025-02-04 18:04:06.155,99243.8917964687,36.1800894564949,1
2025-02-04 19:04:02.973,99359.35824162222,115.46644515352091,1
2025-02-04 20:04:02.905,98860.42539595038,-498.9328456718358,0
2025-02-04 21:08:44.686,97972.8075370943,-887.617858856087,0
2025-02-04 22:04:10.694,96386.5143187413,-1586.293218352992,0
2025-02-04 23:01:55.641,97690.61739242118,1304.1030736798712,1
2025-02-05 00:03:56.312,97888.30731950274,197.68992708156293,1
2025-02-05 01:03:57.514,98360.40524167611,472.09792217337235,1
2025-02-05 02:02:52.157,97742.4722066188,-617.9330350573146,0
2025-02-05 03:03:34.380,98029.77668903438,287.3044824155804,1
2025-02-05 04:00:06.424,98006.5293424413,-23.247346593081602,0
2025-02-05 05:04:09.895,98094.7373713875,88.20802894620283,1
2025-02-05 06:03:38.079,98200.71650096471,105.97912957721564,1
2025-02-05 07:03:50.074,97513.92279729006,-686.7937036746589,0
2025-02-05 08:03:50.441,97904.93450676241,391.0117094723537,1
2025-02-05 09:03:58.345,97656.24528073946,-248.6892260229506,0
2025-02-05 10:03:50.353,97450.19613346204,-206.0491472774156,0
2025-02-05 11:03:52.815,97759.8831753512,309.6870418891631,1
2025-02-05 12:01:03.860,98193.32303841642,433.439863065214,1
2025-02-05 13:02:35.879,98045.78183003876,-147.54120837766095,0
2025-02-05 14:04:13.296,98611.46674060835,565.6849105695874,1
2025-02-05 15:03:15.819,98351.26868548083,-260.1980551275192,0
2025-02-05 16:01:49.250,98192.99346867306,-158.27521680777136,0
2025-02-05 17:03:47.273,98044.92329209218,-148.07017658087716,0
2025-02-05 18:04:04.941,97736.3008613856,-308.6224307065859,0
2025-02-05 19:04:09.173,96709.7362968561,-1026.5645645294862,0
2025-02-05 20:02:38.875,97377.74729659544,668.0109997393301,1
2025-02-05 21:04:00.438,97326.90138999239,-50.845906603048206,0
2025-02-05 22:04:10.280,96870.39922901063,-456.50216098176315,0
2025-02-05 23:03:48.268,96439.88149814382,-430.51773086680623,0
2025-02-06 00:03:59.513,96613.00809483857,173.12659669475397,1
2025-02-06 01:03:45.864,96839.96420150516,226.95610666659195,1
2025-02-06 02:04:01.898,97130.53973144067,290.5755299355078,1
2025-02-06 03:00:24.898,97355.35589817187,224.81616673119424,1
2025-02-06 04:04:11.043,97355.40414806851,0.04824989664484747,1
2025-02-06 05:03:40.870,97643.75264902429,288.3485009557771,1
2025-02-06 06:08:28.951,97775.60672474427,131.85407571998076,1
2025-02-06 07:04:11.555,98402.46047835614,626.8537536118674,1
2025-02-06 08:00:08.101,98232.29586759426,-170.1646107618726,0
2025-02-06 09:08:32.486,98211.45992465959,-20.835942934674677,0
2025-02-06 10:03:55.136,98692.44773552474,480.98781086514646,1
2025-02-06 11:04:02.195,98975.0605619712,282.61282644646417,1
2025-02-06 12:01:57.109,98901.87439582883,-73.18616614237544,0
2025-02-06 13:01:52.501,98359.249482822,-542.6249130068318,0
2025-02-06 14:08:31.052,98548.2185810839,188.96909826190677,1
2025-02-06 15:01:09.316,97920.76851950152,-627.4500615823781,0
2025-02-06 16:02:47.492,97232.86007013674,-687.9084493647824,0
2025-02-06 17:03:43.384,96581.82206855995,-651.0380015767878,0
2025-02-06 18:04:00.401,96720.71725520355,138.8951866435964,1
2025-02-06 19:02:56.212,96340.12998876366,-380.5872664398921,0
2025-02-06 20:04:01.843,95967.15004023662,-372.97994852703414,0
2025-02-06 21:03:56.060,96900.66888552891,933.5188452922885,1
2025-02-06 22:01:12.092,96784.5850446752,-116.08384085370926,0
2025-02-06 23:04:09.795,96928.85157608312,144.2665314079204,1
2025-02-07 00:03:51.765,96567.63486519158,-361.2167108915455,0
2025-02-07 01:08:28.742,96656.38389228036,88.74902708877926,1
2025-02-07 02:04:10.825,97463.82094798237,807.4370557020156,1
2025-02-07 03:04:01.886,97585.5765251919,121.75557720952202,1
2025-02-07 04:03:58.031,97442.04681675724,-143.529708434653,0
2025-02-07 05:03:41.061,97459.12539682529,17.078580068045994,1
2025-02-07 06:01:37.655,97354.27325739387,-104.85213943141571,0
2025-02-07 07:00:26.442,96876.89154634211,-477.3817110517557,0
2025-02-07 08:03:51.391,96765.55824275386,-111.33330358825333,0
2025-02-07 09:04:09.234,97129.2131679456,363.65492519174586,1
2025-02-07 10:03:50.207,97337.03098963221,207.8178216866072,1
2025-02-07 11:03:34.511,97316.41651615771,-20.61447347450303,0
2025-02-07 12:00:56.631,97760.09397417755,443.67745801983983,1
2025-02-07 13:03:55.385,98006.31102408515,246.2170499076019,1
2025-02-07 14:03:06.155,98873.42490634344,867.113882258287,1
2025-02-07 15:03:09.508,99606.01843437883,732.5935280353879,1
2025-02-07 16:04:13.816,98081.80812585702,-1524.2103085218114,0
2025-02-07 17:03:52.752,97880.47132241819,-201.33680343882588,0
2025-02-07 18:04:23.151,97416.13593512993,-464.33538728825806,0
2025-02-07 19:04:05.117,97758.33738706807,342.2014519381337,1
2025-02-07 20:04:14.604,96896.28982042264,-862.0475666454295,0
2025-02-07 21:03:42.904,95746.87395405429,-1149.4158663683484,0
2025-02-07 22:03:50.336,96040.13865031378,293.2646962594881,1
2025-02-07 23:04:02.331,96108.29568062663,68.15703031285375,1
2025-02-08 00:04:04.306,96558.4563096667,450.16062904006685,1
2025-02-08 01:04:16.292,96670.89656751913,112.44025785243139,1
2025-02-08 02:04:15.147,96548.21819135682,-122.67837616230827,0
2025-02-08 03:03:44.400,96786.35922159553,238.14103023870848,1
2025-02-08 04:03:45.095,96713.24797153489,-73.11125006063958,0
2025-02-08 05:04:11.997,96320.34813679579,-392.8998347391025,0
2025-02-08 06:04:06.448,96154.76117032336,-165.5869664724305,0
2025-02-08 07:03:49.795,95952.52432602612,-202.23684429723653,0
2025-02-08 08:04:00.625,96223.7407871112,271.2164610850741,1
2025-02-08 09:03:47.457,95905.61306579997,-318.1277213112189,0
2025-02-08 10:02:34.123,96095.3786132481,189.76554744812893,1
2025-02-08 11:03:43.068,96039.32910256689,-56.04951068121591,0
2025-02-08 12:04:08.355,96003.7579365969,-35.571165969988215,0
2025-02-08 13:08:45.465,96087.21179559056,83.45385899365647,1
2025-02-08 14:03:52.395,96218.75936833651,131.54757274595613,1
2025-02-08 15:03:56.703,96072.01389415626,-146.7454741802503,0
2025-02-08 16:03:51.360,95836.79513855922,-235.21875559704495,0
2025-02-08 17:04:08.165,96168.08067753738,331.28553897816164,1
2025-02-08 18:03:56.480,96355.02099871126,186.9403211738827,1
2025-02-08 19:04:24.996,96518.94915955854,163.9281608472811,1
2025-02-08 20:04:01.049,96645.85029878837,126.9011392298271,1
2025-02-08 21:04:11.842,96484.13257174032,-161.71772704804607,0
2025-02-08 22:03:47.816,96501.1504913647,17.017919624369824,1
2025-02-08 23:03:50.607,96487.0543625433,-14.096128821387538,0
2025-02-09 00:04:17.343,96454.44602149501,-32.60834104829701,0
2025-02-09 01:03:49.419,96569.42155748123,114.97553598621744,1
2025-02-09 02:03:48.177,97011.60027792904,442.1787204478169,1
2025-02-09 03:03:53.688,96779.30602990102,-232.29424802801805,0
2025-02-09 04:08:40.312,97259.00138784561,479.6953579445835,1
2025-02-09 05:03:52.099,97267.4076648532,8.406277007597964,1
2025-02-09 06:03:57.204,97046.2789388488,-221.1287260044046,0
2025-02-09 07:03:49.412,97028.92076912236,-17.35816972644534,0
2025-02-09 08:04:08.033,97117.2428080168,88.32203889444645,1
2025-02-09 09:03:52.948,97108.03391440804,-9.20889360876754,0
2025-02-09 10:03:54.094,96890.28323028823,-217.75068411980465,0
2025-02-09 11:03:57.408,96808.57964192933,-81.70358835889783,0
2025-02-09 12:05:50.891,96603.27364795694,-205.30599397238984,0
2025-02-09 13:03:52.621,96550.38390104315,-52.88974691378826,0
2025-02-09 14:03:56.421,95906.49171654721,-643.8921844959405,0
2025-02-09 15:04:06.468,96162.13377205859,255.64205551137275,1
2025-02-09 16:01:09.843,96498.54652003417,336.41274797558435,1
2025-02-09 17:04:12.396,96458.06093493411,-40.485585100061144,0
2025-02-09 18:08:51.218,96125.10211989976,-332.95881503434794,0
2025-02-09 19:08:46.829,96218.25827497702,93.15615507726034,1
2025-02-09 20:03:51.775,96096.82739593633,-121.43087904069398,0
2025-02-09 21:03:53.818,96325.2632461819,228.4358502455725,1
2025-02-09 22:03:52.847,95340.48294665758,-984.7802995243255,0
2025-02-09 23:03:03.213,95841.1801230943,500.697176436719,1
2025-02-10 00:04:12.806,96519.99549282841,678.8153697341186,1
2025-02-10 01:04:09.496,96766.93559529584,246.94010246742982,1
2025-02-10 02:03:44.925,95524.22026320195,-1242.715332093896,0
2025-02-10 03:00:37.956,95821.87762306974,297.6573598677933,1
2025-02-10 04:03:41.360,96805.44643078477,983.5688077150262,1
2025-02-10 05:04:20.006,96961.36839920148,155.9219684167183,1
2025-02-10 06:02:42.650,97071.92621073166,110.55781153017597,1
2025-02-10 07:04:15.757,97151.54613521088,79.61992447922239,1
2025-02-10 08:07:13.748,97464.14633368152,312.60019847063813,1
2025-02-10 09:03:47.056,97701.28028726348,237.13395358195703,1
2025-02-10 10:01:24.403,97510.84742833716,-190.43285892631684,0
2025-02-10 11:04:29.824,97730.66462298081,219.8171946436487,1
2025-02-10 12:04:12.943,97731.48183582605,0.8172128452424658,1
2025-02-10 13:04:00.182,97403.90940767614,-327.5724281499133,0
2025-02-10 14:04:27.572,98334.08502172824,930.1756140521029,1
2025-02-10 15:04:07.909,97346.47301436782,-987.6120073604252,0
2025-02-10 16:03:57.314,97251.75237452232,-94.72063984550186,0
2025-02-10 17:04:17.780,97303.13910111328,51.38672659096483,1
2025-02-10 18:04:02.921,97523.71433146537,220.57523035208578,1
2025-02-10 19:08:43.736,97585.55088034495,61.83654887958255,1
2025-02-10 20:04:33.853,97367.3655911921,-218.18528915285424,0
2025-02-10 21:03:57.706,97343.1682807978,-24.197310394287342,0
2025-02-10 22:00:51.728,97398.42007998587,55.25179918805952,1
2025-02-10 23:03:51.098,97390.4434974332,-7.976582552670152,0
2025-02-11 00:03:16.889,97465.03795561657,74.59445818337554,1
2025-02-11 01:08:51.459,97996.74379122132,531.7058356047492,1
2025-02-11 02:04:00.545,98062.17536313026,65.43157190893544,1
2025-02-11 03:02:11.821,97840.1754897783,-221.99987335196056,0
2025-02-11 04:04:07.829,97607.9294183258,-232.2460714524932,0
2025-02-11 05:04:12.556,98044.67328804094,436.7438697151374,1
2025-02-11 06:03:58.166,98467.0013054058,422.32801736486726,1
2025-02-11 07:04:26.923,98423.6912281288,-43.31007727701217,0
2025-02-11 08:03:57.944,98291.91112214026,-131.7801059885387,0
2025-02-11 09:04:08.177,98271.14915988536,-20.76196225489548,0
2025-02-11 10:04:11.776,98047.45718678787,-223.69197309749143,0
2025-02-11 11:03:47.853,98009.83713490752,-37.62005188035255,0
2025-02-11 12:04:20.249,98146.26604694665,136.42891203913314,1
2025-02-11 13:03:55.918,97785.0383083442,-361.2277386024507,0
2025-02-11 14:04:06.434,96938.19708318585,-846.8412251583504,0
2025-02-11 15:03:47.119,96977.78556048905,39.588477303201216,1
2025-02-11 16:07:07.324,96889.91975757855,-87.86580291049904,0
2025-02-11 17:04:19.151,96315.37542059057,-574.5443369879795,0
2025-02-11 18:04:19.864,96084.83930864246,-230.53611194810946,0
2025-02-11 19:07:04.093,95551.77083156312,-533.068477079345,0
2025-02-11 20:02:59.012,95017.42507160608,-534.3457599570393,0
2025-02-11 21:04:08.503,95303.46815226416,286.04308065808436,1
2025-02-11 22:04:19.586,96328.03689038444,1024.5687381202733,1
2025-02-11 23:04:23.283,95561.70494164275,-766.3319487416884,0
2025-02-12 00:04:04.920,95743.13972459143,181.43478294867964,1
2025-02-12 01:00:50.639,96077.33083493997,334.1911103485472,1
2025-02-12 02:04:10.902,96150.97841210228,73.64757716230815,1
2025-02-12 03:01:52.354,95535.57535709743,-615.4030550048483,0
2025-02-12 04:03:03.459,95372.30093011959,-163.27442697784863,0
2025-02-12 05:03:50.149,95508.78766861194,136.48673849235638,1
2025-02-12 06:04:12.696,95862.97586573691,354.1881971249677,1
2025-02-12 07:04:09.592,95809.99388128315,-52.98198445375601,0
2025-02-12 08:01:43.765,95946.08824913332,136.09436785016442,1
2025-02-12 09:04:30.071,96281.23094009243,335.14269095911004,1
2025-02-12 10:03:32.376,96126.64137548784,-154.58956460458285,0
2025-02-12 11:04:04.437,95982.41228195447,-144.2290935333731,0
2025-02-12 12:04:06.062,96108.54335491334,126.13107295887312,1
2025-02-12 13:04:08.493,95918.14912302299,-190.39423189035733,0
2025-02-12 14:04:09.506,94907.03940613412,-1011.1097168888664,0
2025-02-12 15:04:15.421,95383.62955535506,476.59014922093775,1
2025-02-12 16:03:50.406,95853.86268315182,470.2331277967605,1
2025-02-12 17:04:26.154,97131.40302480535,1277.5403416535264,1
2025-02-12 18:04:16.791,97372.92506928637,241.52204448102566,1
2025-02-12 19:04:00.157,96927.40233152782,-445.5227377585543,0
2025-02-12 20:09:02.782,97041.14442247873,113.74209095090919,1
2025-02-12 21:04:31.577,96953.21159837977,-87.93282409895619,0
2025-02-12 22:04:06.802,97581.66121244403,628.4496140642586,1
2025-02-12 23:04:30.772,97917.74883920769,336.08762676366314,1
2025-02-13 00:04:19.716,97886.93195784716,-30.816881360529806,0
2025-02-13 01:04:02.071,97822.8847791465,-64.04717870066816,0
2025-02-13 02:04:21.301,97984.76780314116,161.8830239946692,1
2025-02-13 03:04:25.132,97482.69236537757,-502.07543776358943,0
2025-02-13 04:04:10.538,97545.82090794371,63.12854256613355,1
2025-02-13 05:04:07.599,96884.50484747115,-661.3160604725563,0
2025-02-13 06:04:33.632,96702.94414130866,-181.56070616249053,0
2025-02-13 07:03:40.197,96045.87665482667,-657.0674864819885,0
2025-02-13 08:04:12.989,96036.93855574471,-8.938099081962719,0
2025-02-13 09:04:17.948,95893.42457979695,-143.51397594776063,0
2025-02-13 10:00:25.788,96255.72778377474,362.30320397778996,1
2025-02-13 11:04:14.032,96139.62356455375,-116.10421922098612,0
2025-02-13 12:04:00.551,95946.82224702308,-192.80131753066962,0
2025-02-13 13:08:52.578,95767.65830889478,-179.1639381283021,0
2025-02-13 14:04:22.419,96113.53673267111,345.87842377633206,1
2025-02-13 15:04:10.462,95878.64612431273,-234.8906083583861,0
2025-02-13 16:03:59.822,95917.38358350989,38.737459197160206,1
2025-02-13 17:00:31.421,95458.140300641,-459.2432828688907,0
2025-02-13 18:04:14.750,95637.78525555778,179.64495491678827,1
2025-02-13 19:03:54.469,96003.14980785846,365.36455230067077,1
2025-02-13 20:09:06.939,95782.51396129551,-220.63584656294552,0
2025-02-13 21:04:01.322,96300.0609397171,517.5469784215966,1
2025-02-13 22:07:21.359,96497.23557421484,197.17463449772913,1
2025-02-13 23:01:45.959,96374.20669516998,-123.02887904485397,0
2025-02-14 00:08:26.474,96666.70960779543,292.50291262545215,1
2025-02-14 01:04:18.947,96828.89943203412,162.18982423868147,1
2025-02-14 02:03:59.693,96532.5779782049,-296.3214538292086,0
2025-02-14 03:04:10.767,96579.33951604052,46.761537835613126,1
2025-02-14 04:04:25.171,97152.49941358573,573.1598975452071,1
2025-02-14 05:04:15.695,96779.1732418888,-373.3261716969282,0
2025-02-14 06:04:27.249,96703.60390210796,-75.56933978083543,0
2025-02-14 07:00:19.209,96772.32613035057,68.72222824260825,1
2025-02-14 08:04:14.366,97004.55038734362,232.22425699305313,1
2025-02-14 09:04:20.803,96886.55281117093,-117.99757617269643,0
2025-02-14 10:04:13.742,97140.50472343343,253.95191226250608,1
2025-02-14 11:04:14.630,97031.12535349325,-109.37936994018673,0
2025-02-14 12:04:09.226,96901.61280060273,-129.51255289051915,0
2025-02-14 13:03:35.410,96674.16542518875,-227.44737541397626,0
2025-02-14 14:04:16.536,96817.72457029505,143.55914510629373,1
2025-02-14 15:04:08.030,97324.06933798644,506.3447676913929,1
2025-02-14 16:04:00.368,96961.0929667185,-362.97637126794143,0
2025-02-14 17:04:14.298,97772.85353304356,811.7605663250579,1
2025-02-14 18:04:18.324,98623.62137807804,850.7678450344829,1
2025-02-14 19:03:35.581,98214.29854725617,-409.3228308218677,0
2025-02-14 20:04:27.377,97961.4270398272,-252.87150742896483,0
2025-02-14 21:08:51.836,97314.71761687646,-646.7094229507493,0
2025-02-14 22:04:21.801,97381.31607548901,66.59845861255599,1
2025-02-14 23:04:09.783,97190.84281503958,-190.47326044943475,0
2025-02-15 00:04:07.449,97525.56432832252,334.7215132829442,1
2025-02-15 01:02:44.761,97465.74346570221,-59.820862620312255,0
2025-02-15 02:04:21.757,97811.65069075664,345.9072250544268,1
2025-02-15 03:01:10.495,97810.11853984169,-1.532150914950762,0
2025-02-15 04:03:51.511,97680.37583137362,-129.74270846806758,0
2025-02-15 05:09:01.276,97555.50423518383,-124.8715961897833,0
2025-02-15 06:04:11.294,97596.36340969727,40.85917451343266,1
2025-02-15 07:09:24.932,97534.03412413939,-62.329285557876574,0
2025-02-15 08:03:58.198,97401.87016895857,-132.16395518081845,0
2025-02-15 09:04:11.383,97504.16571792305,102.29554896448099,1
2025-02-15 10:09:13.164,97524.57452619587,20.408808272812166,1
2025-02-15 11:00:59.437,97726.54687428048,201.97234808461508,1
2025-02-15 12:04:18.755,97599.45342665966,-127.09344762082037,0
2025-02-15 13:01:43.979,97755.57301650841,156.11958984874946,1
2025-02-15 14:04:00.850,97743.06912727187,-12.503889236541,0
2025-02-15 15:04:20.336,97643.02998914919,-100.03913812268001,0
2025-02-15 16:09:10.344,97690.30146549319,47.27147634400171,1
2025-02-15 17:03:55.009,97533.1040216401,-157.19744385308877,0
2025-02-15 18:00:40.667,97422.02899712167,-111.07502451843175,0
2025-02-15 19:00:33.236,97595.31113086389,173.28213374222105,1
2025-02-15 20:04:19.773,97588.83350317659,-6.47762768730172,0
2025-02-15 21:04:15.188,97552.17038179221,-36.66312138437934,0
2025-02-15 22:04:16.328,97709.33332248866,157.16294069644937,1
2025-02-15 23:03:30.801,97545.4160810322,-163.91724145645276,0
2025-02-16 00:08:58.860,97651.63779310409,106.22171207188512,1
2025-02-16 01:03:17.474,97619.7866463706,-31.851146733490168,0
2025-02-16 02:03:35.776,97670.43504008041,50.64839370980917,1
2025-02-16 03:00:38.025,97548.37442069995,-122.06061938045605,0
2025-02-16 04:03:56.282,97557.1527649986,8.77834429864015,1
2025-02-16 05:03:59.283,97540.4302583713,-16.722506627294933,0
2025-02-16 06:03:58.157,97602.86236725133,62.43210888003523,1
2025-02-16 07:01:12.853,97485.10316361366,-117.75920363767364,0
2025-02-16 08:04:05.580,97230.9985896581,-254.10457395555568,0
2025-02-16 09:07:02.379,97125.39953728911,-105.59905236899795,0
2025-02-16 10:02:25.441,97374.59042056215,249.19088327304053,1
2025-02-16 11:03:27.604,97179.53603625878,-195.05438430336653,0
2025-02-16 12:03:49.790,97336.20781895904,156.6717827002576,1
2025-02-16 13:03:56.263,97102.97273794797,-233.23508101106563,0
2025-02-16 14:03:53.782,96820.88754034557,-282.0851976023987,0
2025-02-16 15:04:03.853,96973.53423641954,152.64669607396354,1
2025-02-16 16:04:02.746,96965.21530590902,-8.31893051051884,0
2025-02-16 17:04:15.153,97074.7553724119,109.54006650288648,1
2025-02-16 18:04:16.263,96972.41824936462,-102.33712304728397,0
2025-02-16 19:02:37.915,96911.18680524954,-61.2314441150811,0
2025-02-16 20:01:05.214,97057.54396616183,146.35716091228824,1
2025-02-16 21:03:54.909,96915.58776734979,-141.95619881204038,0
2025-02-16 22:04:18.072,97161.8859953998,246.2982280500146,1
2025-02-16 23:03:42.553,96889.88885007307,-271.99714532673534,0
2025-02-17 00:04:01.303,96122.86600485025,-767.0228452228184,0
2025-02-17 01:04:16.994,96306.8893048766,184.02330002635426,1
2025-02-17 02:01:57.801,96529.14863264606,222.2593277694541,1
2025-02-17 03:00:53.065,96203.28295054514,-325.8656821009208,0
2025-02-17 04:06:49.888,96185.61060460084,-17.672345944301924,0
2025-02-17 05:04:01.732,96124.05481404,-61.55579056082934,0
2025-02-17 06:03:47.584,96258.4683507194,134.41353667939256,1
2025-02-17 07:04:03.554,96363.60291349764,105.13456277824298,1
2025-02-17 08:04:02.845,96103.04905731311,-260.55385618453147,0
2025-02-17 09:04:09.644,96125.59652377032,22.54746645721025,1
2025-02-17 10:04:47.383,96162.96642649428,37.369902723963605,1
2025-02-17 11:04:12.831,96115.17848679269,-47.78793970159313,0
2025-02-17 12:04:09.411,96070.76836745605,-44.41011933663685,0
2025-02-17 13:03:56.823,96472.19885359015,401.43048613409337,1
2025-02-17 14:09:01.694,96469.90302563595,-2.295827954192646,0
2025-02-17 15:03:19.163,96825.39185696325,355.4888313272968,1
2025-02-17 16:03:59.096,95601.77121160176,-1223.6206453614868,0
2025-02-17 17:03:49.983,95367.30839787448,-234.46281372728117,0
2025-02-17 18:04:08.444,95473.9227113629,106.6143134884187,1
2025-02-17 19:04:17.506,95305.81471590063,-168.10799546226917,0
2025-02-17 20:04:24.419,95517.3362841228,211.52156822216057,1
2025-02-17 21:04:25.810,96001.22510228083,483.8888181580405,1
2025-02-17 22:04:28.726,96394.20010452533,392.9750022444932,1
2025-02-17 23:03:53.370,95910.6343997475,-483.56570477782225,0
2025-02-18 00:04:13.462,95784.62953852078,-126.00486122672737,0
2025-02-18 01:04:27.335,95657.12403089936,-127.50550762141938,0
2025-02-18 02:04:14.216,96283.17216937791,626.0481384785526,1
2025-02-18 03:04:04.967,96049.47160409925,-233.7005652786611,0
2025-02-18 04:03:52.652,96188.68435164474,139.21274754549086,1
2025-02-18 05:04:58.619,96057.16749618895,-131.51685545578948,0
2025-02-18 06:04:36.443,95607.02526683104,-450.14222935790895,0
2025-02-18 07:05:29.280,95364.76732236886,-242.2579444621806,0
2025-02-18 08:09:27.434,95318.63732379173,-46.12999857713294,0
2025-02-18 09:04:26.644,95189.2521445793,-129.3851792124333,0
2025-02-18 10:00:45.871,95719.26020920448,530.0080646251881,1
2025-02-18 11:06:02.748,95713.43307222998,-5.827136974505265,0
2025-02-18 12:00:37.611,95626.63610131448,-86.79697091550042,0
2025-02-18 13:04:36.561,96171.78850952118,545.1524082067044,1
2025-02-18 14:04:52.860,96130.53749194527,-41.25101757590892,0
2025-02-18 15:04:52.776,95503.68783507988,-626.8496568653936,0
2025-02-18 16:07:39.716,95429.11009120086,-74.57774387902464,0
2025-02-18 17:04:41.400,94580.67364083909,-848.436450361769,0
2025-02-18 18:04:52.675,94035.03488149004,-545.6387593490508,0
2025-02-18 19:04:43.717,93902.52254777655,-132.51233371348644,0
2025-02-18 20:01:48.970,94054.50815083837,151.9856030618248,1
2025-02-18 21:04:45.201,94134.52184393156,80.01369309319125,1
2025-02-18 22:02:04.924,94953.73212288553,819.210278953964,1
2025-02-18 23:05:35.383,95259.61791981726,305.88579693173233,1
2025-02-19 00:03:23.374,95613.70786478418,354.0899449669232,1
2025-02-19 01:03:28.072,95280.7459174621,-332.96194732208096,0
2025-02-19 02:04:50.779,95317.50472754847,36.758810086364974,1
2025-02-19 03:04:27.107,95727.74865208809,410.24392453962355,1
2025-02-19 04:09:39.896,95665.49231937547,-62.25633271262632,0
2025-02-19 05:04:21.217,95176.94369782117,-488.54862155429146,0
2025-02-19 06:04:30.541,95224.12571943826,47.18202161708905,1
2025-02-19 07:04:54.369,95586.35220471295,362.22648527468846,1
2025-02-19 08:09:25.956,95680.7581641533,94.40595944035158,1
2025-02-19 09:04:36.363,95590.61583351126,-90.14233064204745,0
2025-02-19 10:04:49.901,95949.78606201638,359.17022850512876,1
2025-02-19 11:04:19.894,96302.84963715746,353.06357514107367,1
2025-02-19 12:06:38.418,96414.46175112732,111.61211396986619,1
